SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Partner_encoded,Dependents_encoded,PhoneService_encoded,PaperlessBilling_encoded,Internet_DSL,Internet_Fiber optic,Internet_No,InternetService_risk,Contract_Month-to-month,Contract_One year,Contract_Two year,Contract_stability,Payment_Bank transfer (automatic),Payment_Credit card (automatic),Payment_Electronic check,Payment_Mailed check,PaymentMethod_risk,OnlineSecurity_binary,OnlineSecurity_available,OnlineBackup_binary,OnlineBackup_available,DeviceProtection_binary,DeviceProtection_available,TechSupport_binary,TechSupport_available,StreamingTV_binary,StreamingTV_available,StreamingMovies_binary,StreamingMovies_available,MultipleLines_binary,MultipleLines_available,Tenure_Long,Tenure_Loyal,Tenure_Medium,Tenure_New,tenure_years,is_new_customer,avg_monthly_charge,Charges_High,Charges_Low,Charges_Medium,high_monthly_charges,low_monthly_charges,total_services,services_available,service_adoption_rate,premium_services,has_premium,protection_services,has_protection,Contract_stability_normalized,PaymentMethod_risk_normalized,InternetService_risk_normalized,composite_risk_score,estimated_clv,revenue_per_tenure_month,spending_above_avg,senior_short_contract,family_size,has_family,full_service_customer
0,56,54.05,2959.8,1,0,0,1,True,False,False,1,False,True,False,2,True,False,False,False,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,False,True,False,False,4.666666666666667,0,52.853571428571435,False,False,True,0,0,4,6,0.6666666666666666,2,1,2,1,0.5,0.0,0.5,0.3333333333333333,3026.7999999999997,52.853571428571435,1,0,1,1,0
0,72,104.9,7559.55,1,1,1,1,False,True,False,2,False,False,True,3,False,True,False,False,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,False,True,False,False,6.0,0,104.99375,True,False,False,1,0,5,7,0.7142857142857143,2,1,3,1,1.0,0.0,1.0,0.6666666666666666,7552.8,104.99375,0,0,2,1,1
0,1,53.95,53.95,0,0,1,1,True,False,False,1,True,False,False,1,False,False,True,False,3,1,1,0,1,0,1,1,1,0,1,0,1,0,1,False,False,False,True,0.08333333333333333,1,53.95,False,False,True,0,0,2,7,0.2857142857142857,0,0,2,1,0.0,1.0,0.5,0.5,53.95,53.95,0,0,0,0,1
1,72,97.25,7133.1,1,0,1,1,False,True,False,2,False,True,False,2,False,True,False,False,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,False,True,False,False,6.0,0,99.07083333333334,True,False,False,1,0,4,7,0.5714285714285714,2,1,1,1,0.5,0.0,1.0,0.5,7002.0,99.07083333333334,0,0,1,1,1
0,22,83.05,1799.3,0,0,1,0,False,True,False,2,True,False,False,1,False,False,True,False,3,0,1,0,1,0,1,0,1,0,1,1,1,1,1,False,False,True,False,1.8333333333333333,0,81.78636363636363,True,False,False,0,0,2,7,0.2857142857142857,1,1,0,0,0.0,1.0,1.0,0.6666666666666666,1827.1,81.78636363636363,1,0,0,0,1
1,8,105.5,829.55,0,0,1,1,False,True,False,2,True,False,False,1,False,False,True,False,3,0,1,1,1,1,1,0,1,1,1,1,1,1,1,False,False,False,True,0.6666666666666666,0,103.69375,True,False,False,1,0,5,7,0.7142857142857143,2,1,2,1,0.0,1.0,1.0,0.6666666666666666,844.0,103.69375,1,1,0,0,1
0,16,81.0,1312.15,0,1,1,1,False,True,False,2,True,False,False,1,False,False,True,False,3,0,1,0,1,0,1,0,1,1,1,0,1,0,1,False,False,True,False,1.3333333333333333,0,82.009375,True,False,False,0,0,1,7,0.14285714285714285,1,1,0,0,0.0,1.0,1.0,0.6666666666666666,1296.0,82.009375,0,0,1,1,1
0,39,41.1,1597.05,0,0,0,0,True,False,False,1,True,False,False,1,True,False,False,False,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,True,False,False,False,3.25,0,40.949999999999996,False,False,True,0,0,3,6,0.5,0,0,3,1,0.0,0.0,0.5,0.16666666666666666,1602.9,40.949999999999996,1,0,0,0,0
0,12,45.0,524.35,0,0,1,1,True,False,False,1,True,False,False,1,True,False,False,False,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,False,False,False,True,1.0,0,43.69583333333333,False,False,True,0,0,0,7,0.0,0,0,0,0,0.0,0.0,0.5,0.16666666666666666,540.0,43.69583333333333,1,0,0,0,1
0,54,74.55,4191.45,1,0,1,1,True,False,False,1,False,False,True,3,True,False,False,False,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,False,True,False,False,4.5,0,77.61944444444444,True,False,False,0,0,4,7,0.5714285714285714,2,1,2,1,1.0,0.0,0.5,0.5,4025.7,77.61944444444444,0,0,1,1,1
0,18,40.2,711.95,0,0,0,1,True,False,False,1,False,True,False,2,False,False,False,True,2,1,1,1,1,0,1,1,1,0,1,0,1,0,0,False,False,True,False,1.5,0,39.55277777777778,False,False,True,0,0,3,6,0.5,0,0,3,1,0.5,0.5,0.5,0.5,723.6,39.55277777777778,1,0,0,0,0
0,32,70.5,2201.75,1,0,1,0,True,False,False,1,False,True,False,2,False,False,False,True,2,1,1,1,1,0,1,1,1,0,1,1,1,0,1,True,False,False,False,2.6666666666666665,0,68.8046875,True,False,False,0,0,4,7,0.5714285714285714,1,1,3,1,0.5,0.5,0.5,0.5,2256.0,68.8046875,1,0,1,1,1
0,41,19.75,806.95,0,0,1,1,False,False,True,0,False,True,False,2,False,False,False,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,False,False,False,3.4166666666666665,0,19.681707317073172,False,True,False,0,1,0,1,0.0,0,0,0,0,0.5,0.5,0.0,0.3333333333333333,809.75,19.681707317073172,1,0,0,0,0
0,67,24.65,1620.45,1,1,1,0,False,False,True,0,False,False,True,3,True,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,True,False,False,5.583333333333333,0,24.18582089552239,False,True,False,0,1,1,1,1.0,0,0,0,0,1.0,0.0,0.0,0.3333333333333333,1651.55,24.18582089552239,1,0,2,1,0
0,65,104.25,6812.95,1,0,1,1,False,True,False,2,True,False,False,1,False,False,True,False,3,1,1,0,1,1,1,0,1,1,1,1,1,1,1,False,True,False,False,5.416666666666667,0,104.81461538461538,True,False,False,1,0,5,7,0.7142857142857143,2,1,2,1,0.0,1.0,1.0,0.6666666666666666,6776.25,104.81461538461538,0,0,1,1,1
0,25,78.35,1837.9,0,0,1,1,True,False,False,1,True,False,False,1,True,False,False,False,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,True,False,False,False,2.0833333333333335,0,73.516,True,False,False,0,0,6,7,0.8571428571428571,1,1,4,1,0.0,0.0,0.5,0.16666666666666666,1958.7499999999998,73.516,1,0,0,0,1
0,1,69.8,69.8,1,1,1,1,False,True,False,2,True,False,False,1,False,False,True,False,3,0,1,0,1,0,1,0,1,0,1,0,1,0,1,False,False,False,True,0.08333333333333333,1,69.8,True,False,False,0,0,0,7,0.0,0,0,0,0,0.0,1.0,1.0,0.6666666666666666,69.8,69.8,0,0,2,1,1
0,67,109.7,7344.45,1,0,1,1,False,True,False,2,False,True,False,2,False,True,False,False,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,False,True,False,False,5.583333333333333,0,109.6186567164179,True,False,False,1,0,6,7,0.8571428571428571,2,1,3,1,0.5,0.0,1.0,0.5,7349.900000000001,109.6186567164179,1,0,1,1,1
1,7,73.75,545.15,0,0,1,0,False,True,False,2,True,False,False,1,False,False,False,True,2,0,1,0,1,0,1,0,1,0,1,0,1,1,1,False,False,False,True,0.5833333333333334,0,77.87857142857142,True,False,False,0,0,1,7,0.14285714285714285,0,0,0,0,0.0,0.5,1.0,0.5,516.25,77.87857142857142,0,1,0,0,1
1,43,33.45,1500.25,0,0,0,1,True,False,False,1,True,False,False,1,False,True,False,False,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,True,False,False,False,3.5833333333333335,0,34.88953488372093,False,True,False,0,1,2,6,0.3333333333333333,0,0,2,1,0.0,0.0,0.5,0.16666666666666666,1438.3500000000001,34.88953488372093,0,1,0,0,0
0,24,94.6,2283.15,0,0,1,1,False,True,False,2,True,False,False,1,False,False,True,False,3,1,1,0,1,0,1,0,1,1,1,1,1,0,1,False,False,True,False,2.0,0,95.13125000000001,True,False,False,1,0,3,7,0.42857142857142855,2,1,1,1,0.0,1.0,1.0,0.6666666666666666,2270.3999999999996,95.13125000000001,0,0,0,0,1
1,9,54.55,494.05,0,0,1,0,True,False,False,1,True,False,False,1,False,False,True,False,3,1,1,0,1,0,1,0,1,0,1,0,1,1,1,False,False,False,True,0.75,0,54.894444444444446,False,False,True,0,0,2,7,0.2857142857142857,0,0,1,1,0.0,1.0,0.5,0.5,490.95,54.894444444444446,0,1,0,0,1
0,69,20.2,1376.5,1,1,1,0,False,False,True,0,False,False,True,3,True,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,True,False,False,5.75,0,19.94927536231884,False,True,False,0,1,0,1,0.0,0,0,0,0,1.0,0.0,0.0,0.3333333333333333,1393.8,19.94927536231884,1,0,2,1,0
0,37,20.3,755.4,0,1,1,0,False,False,True,0,False,True,False,2,True,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,False,False,False,3.0833333333333335,0,20.416216216216217,False,True,False,0,1,0,1,0.0,0,0,0,0,0.5,0.0,0.0,0.16666666666666666,751.1,20.416216216216217,0,0,1,1,0
0,20,39.4,825.4,1,1,0,1,True,False,False,1,False,False,True,3,False,True,False,False,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,False,False,True,False,1.6666666666666667,0,41.269999999999996,False,False,True,0,0,3,6,0.5,0,0,3,1,1.0,0.0,0.5,0.5,788.0,41.269999999999996,0,0,2,1,0
0,7,69.15,488.65,0,0,1,0,False,True,False,2,True,False,False,1,True,False,False,False,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,False,False,False,True,0.5833333333333334,0,69.80714285714285,True,False,False,0,0,0,7,0.0,0,0,0,0,0.0,0.0,1.0,0.3333333333333333,484.05000000000007,69.80714285714285,0,0,0,0,1
1,37,76.25,2841.55,0,0,1,1,False,True,False,2,True,False,False,1,False,False,True,False,3,0,1,0,1,0,1,0,1,0,1,0,1,1,1,True,False,False,False,3.0833333333333335,0,76.79864864864865,True,False,False,0,0,1,7,0.14285714285714285,0,0,0,0,0.0,1.0,1.0,0.6666666666666666,2821.25,76.79864864864865,0,1,0,0,1
0,5,93.9,486.85,0,0,1,1,False,True,False,2,True,False,False,1,False,False,False,True,2,0,1,0,1,0,1,0,1,1,1,1,1,1,1,False,False,False,True,0.4166666666666667,1,97.37,True,False,False,1,0,3,7,0.42857142857142855,2,1,0,0,0.0,0.5,1.0,0.5,469.5,97.37,0,0,0,0,1
0,41,51.35,2075.1,0,0,0,1,True,False,False,1,False,True,False,2,False,False,True,False,3,0,1,0,1,1,1,0,1,1,1,1,1,0,0,True,False,False,False,3.4166666666666665,0,50.61219512195122,False,False,True,0,0,3,6,0.5,2,1,1,1,0.5,1.0,0.5,0.6666666666666666,2105.35,50.61219512195122,1,0,0,0,0
0,54,100.05,5299.65,0,0,1,1,False,True,False,2,False,True,False,2,False,True,False,False,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,False,True,False,False,4.5,0,98.14166666666667,True,False,False,1,0,4,7,0.5714285714285714,2,1,2,1,0.5,0.0,1.0,0.5,5402.7,98.14166666666667,1,0,0,0,1
1,3,70.4,204.7,0,0,1,1,False,True,False,2,True,False,False,1,False,False,True,False,3,0,1,0,1,0,1,0,1,0,1,0,1,0,1,False,False,False,True,0.25,1,68.23333333333333,True,False,False,0,0,0,7,0.0,0,0,0,0,0.0,1.0,1.0,0.6666666666666666,211.20000000000002,68.23333333333333,1,1,0,0,1
1,69,20.3,1356.3,0,0,1,0,False,False,True,0,False,False,True,3,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,True,False,False,5.75,0,19.656521739130433,False,True,False,0,1,0,1,0.0,0,0,0,0,1.0,0.0,0.0,0.3333333333333333,1400.7,19.656521739130433,1,0,0,0,0
0,53,94.45,5042.75,0,0,1,1,False,True,False,2,False,True,False,2,False,True,False,False,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,False,True,False,False,4.416666666666667,0,95.14622641509433,True,False,False,1,0,4,7,0.5714285714285714,1,1,3,1,0.5,0.0,1.0,0.5,5005.85,95.14622641509433,0,0,0,0,1
0,18,46.4,812.4,1,1,0,0,True,False,False,1,False,True,False,2,False,True,False,False,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,False,False,True,False,1.5,0,45.13333333333333,False,False,True,0,0,3,6,0.5,1,1,2,1,0.5,0.0,0.5,0.3333333333333333,835.1999999999999,45.13333333333333,1,0,2,1,0
0,64,104.05,6605.55,1,0,1,1,False,True,False,2,False,False,True,3,False,True,False,False,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,False,True,False,False,5.333333333333333,0,103.21171875,True,False,False,1,0,5,7,0.7142857142857143,2,1,3,1,1.0,0.0,1.0,0.6666666666666666,6659.2,103.21171875,1,0,1,1,1
0,31,91.15,2995.45,1,1,1,1,False,True,False,2,True,False,False,1,False,False,True,False,3,0,1,1,1,0,1,0,1,0,1,1,1,1,1,True,False,False,False,2.5833333333333335,0,96.62741935483871,True,False,False,1,0,3,7,0.42857142857142855,1,1,1,1,0.0,1.0,1.0,0.6666666666666666,2825.65,96.62741935483871,0,0,2,1,1
0,20,24.9,505.95,0,0,0,0,True,False,False,1,True,False,False,1,False,True,False,False,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,False,False,True,False,1.6666666666666667,0,25.2975,False,True,False,0,1,0,6,0.0,0,0,0,0,0.0,0.0,0.5,0.16666666666666666,498.0,25.2975,0,0,0,0,0
0,57,59.6,3509.4,1,1,1,0,True,False,False,1,False,True,False,2,False,False,False,True,2,1,1,1,1,0,1,1,1,0,1,0,1,0,1,False,True,False,False,4.75,0,61.56842105263158,False,False,True,0,0,3,7,0.42857142857142855,0,0,3,1,0.5,0.5,0.5,0.5,3397.2000000000003,61.56842105263158,0,0,2,1,1
1,63,108.5,6991.9,1,0,1,0,False,True,False,2,False,False,True,3,False,True,False,False,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,False,True,False,False,5.25,0,110.98253968253968,True,False,False,1,0,6,7,0.8571428571428571,2,1,3,1,1.0,0.0,1.0,0.6666666666666666,6835.5,110.98253968253968,0,0,1,1,1
0,13,40.55,590.35,1,1,0,0,True,False,False,1,False,False,True,3,False,False,False,True,2,1,1,1,1,0,1,1,1,0,1,0,1,0,0,False,False,True,False,1.0833333333333333,0,45.41153846153846,False,False,True,0,0,3,6,0.5,0,0,3,1,1.0,0.5,0.5,0.6666666666666666,527.15,45.41153846153846,0,0,2,1,0
1,48,58.95,2789.7,1,0,1,1,True,False,False,1,False,True,False,2,True,False,False,False,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,True,False,False,False,4.0,0,58.11875,False,False,True,0,0,2,7,0.2857142857142857,1,1,1,1,0.5,0.0,0.5,0.3333333333333333,2829.6000000000004,58.11875,1,0,1,1,1
0,2,70.95,137.95,0,0,1,1,False,True,False,2,True,False,False,1,False,False,True,False,3,0,1,0,1,0,1,0,1,0,1,0,1,0,1,False,False,False,True,0.16666666666666666,1,68.975,True,False,False,0,0,0,7,0.0,0,0,0,0,0.0,1.0,1.0,0.6666666666666666,141.9,68.975,1,0,0,0,1
0,57,20.75,1123.15,1,1,1,0,False,False,True,0,False,False,True,3,False,False,False,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,True,False,False,4.75,0,19.704385964912284,False,True,False,0,1,0,1,0.0,0,0,0,0,1.0,0.5,0.0,0.5,1182.75,19.704385964912284,1,0,2,1,0
0,71,113.15,7953.25,1,0,1,1,False,True,False,2,False,True,False,2,True,False,False,False,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,False,True,False,False,5.916666666666667,0,112.01760563380282,True,False,False,1,0,6,7,0.8571428571428571,2,1,3,1,0.5,0.0,1.0,0.5,8033.650000000001,112.01760563380282,1,0,1,1,1
0,7,48.8,349.8,1,1,1,0,True,False,False,1,True,False,False,1,False,False,True,False,3,0,1,0,1,0,1,0,1,0,1,0,1,1,1,False,False,False,True,0.5833333333333334,0,49.971428571428575,False,False,True,0,0,1,7,0.14285714285714285,0,0,0,0,0.0,1.0,0.5,0.5,341.59999999999997,49.971428571428575,0,0,2,1,1
0,16,63.05,1067.05,0,0,1,1,True,False,False,1,True,False,False,1,True,False,False,False,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,False,False,True,False,1.3333333333333333,0,66.690625,False,False,True,0,0,2,7,0.2857142857142857,1,1,0,0,0.0,0.0,0.5,0.16666666666666666,1008.8,66.690625,0,0,0,0,1
0,34,100.85,3527.3,1,0,1,0,False,True,False,2,True,False,False,1,False,False,True,False,3,0,1,0,1,1,1,0,1,1,1,1,1,1,1,True,False,False,False,2.8333333333333335,0,103.74411764705883,True,False,False,1,0,4,7,0.5714285714285714,2,1,1,1,0.0,1.0,1.0,0.6666666666666666,3428.8999999999996,103.74411764705883,0,0,1,1,1
0,37,99.5,3762.0,1,0,1,1,False,True,False,2,True,False,False,1,False,False,True,False,3,0,1,0,1,1,1,0,1,1,1,1,1,1,1,True,False,False,False,3.0833333333333335,0,101.67567567567568,True,False,False,1,0,4,7,0.5714285714285714,2,1,1,1,0.0,1.0,1.0,0.6666666666666666,3681.5,101.67567567567568,0,0,1,1,1
0,16,80.55,1248.9,0,0,1,1,False,True,False,2,True,False,False,1,False,False,False,True,2,0,1,1,1,0,1,0,1,0,1,0,1,1,1,False,False,True,False,1.3333333333333333,0,78.05625,True,False,False,0,0,2,7,0.2857142857142857,0,0,1,1,0.0,0.5,1.0,0.5,1288.8,78.05625,1,0,0,0,1
0,48,64.4,3035.35,0,1,1,1,True,False,False,1,False,True,False,2,True,False,False,False,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,True,False,False,False,4.0,0,63.23645833333333,False,False,True,0,0,4,7,0.5714285714285714,0,0,3,1,0.5,0.0,0.5,0.3333333333333333,3091.2000000000003,63.23645833333333,1,0,1,1,1
0,58,75.2,4300.8,1,1,1,1,True,False,False,1,False,True,False,2,False,True,False,False,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,False,True,False,False,4.833333333333333,0,74.15172413793104,True,False,False,0,0,4,7,0.5714285714285714,2,1,2,1,0.5,0.0,0.5,0.3333333333333333,4361.6,74.15172413793104,1,0,2,1,1
0,72,84.9,6065.3,1,0,1,1,True,False,False,1,False,False,True,3,True,False,False,False,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,False,True,False,False,6.0,0,84.24027777777778,True,False,False,0,0,6,7,0.8571428571428571,2,1,3,1,1.0,0.0,0.5,0.5,6112.8,84.24027777777778,1,0,1,1,1
0,7,19.3,144.95,0,0,1,0,False,False,True,0,True,False,False,1,False,False,False,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,True,0.5833333333333334,0,20.707142857142856,False,True,False,0,1,0,1,0.0,0,0,0,0,0.0,0.5,0.0,0.16666666666666666,135.1,20.707142857142856,0,0,0,0,0
0,38,83.9,3233.6,0,0,1,1,False,True,False,2,True,False,False,1,False,True,False,False,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,True,False,False,False,3.1666666666666665,0,85.09473684210526,True,False,False,0,0,3,7,0.42857142857142855,0,0,3,1,0.0,0.0,1.0,0.3333333333333333,3188.2000000000003,85.09473684210526,0,0,0,0,1
1,48,117.45,5438.9,1,0,1,0,False,True,False,2,True,False,False,1,False,False,True,False,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,True,False,False,False,4.0,0,113.31041666666665,True,False,False,1,0,7,7,1.0,2,1,4,1,0.0,1.0,1.0,0.6666666666666666,5637.6,113.31041666666665,1,1,1,1,1
0,10,104.4,1081.45,0,0,1,1,False,True,False,2,True,False,False,1,False,False,True,False,3,1,1,1,1,1,1,0,1,1,1,1,1,0,1,False,False,False,True,0.8333333333333334,0,108.14500000000001,True,False,False,1,0,5,7,0.7142857142857143,2,1,3,1,0.0,1.0,1.0,0.6666666666666666,1044.0,108.14500000000001,0,0,0,0,1
0,30,74.65,2308.6,0,0,1,0,True,False,False,1,False,True,False,2,False,True,False,False,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,True,False,False,False,2.5,0,76.95333333333333,True,False,False,0,0,5,7,0.7142857142857143,1,1,4,1,0.5,0.0,0.5,0.3333333333333333,2239.5,76.95333333333333,0,0,0,0,1
0,31,59.05,1882.8,1,0,1,1,True,False,False,1,True,False,False,1,False,True,False,False,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,True,False,False,False,2.5833333333333335,0,60.73548387096774,False,False,True,0,0,2,7,0.2857142857142857,1,1,0,0,0.0,0.0,0.5,0.16666666666666666,1830.55,60.73548387096774,0,0,1,1,1
1,46,69.1,3255.35,0,0,1,1,True,False,False,1,False,True,False,2,False,True,False,False,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,True,False,False,False,3.8333333333333335,0,70.76847826086956,True,False,False,0,0,4,7,0.5714285714285714,1,1,2,1,0.5,0.0,0.5,0.3333333333333333,3178.6,70.76847826086956,0,0,0,0,1
0,50,20.55,1067.65,1,0,1,0,False,False,True,0,False,False,True,3,False,False,False,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,True,False,False,4.166666666666667,0,21.353,False,True,False,0,1,0,1,0.0,0,0,0,0,1.0,0.5,0.0,0.5,1027.5,21.353,0,0,1,1,0
0,28,76.55,2065.4,1,0,1,0,False,True,False,2,True,False,False,1,True,False,False,False,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,True,False,False,False,2.3333333333333335,0,73.76428571428572,True,False,False,0,0,1,7,0.14285714285714285,0,0,1,1,0.0,0.0,1.0,0.3333333333333333,2143.4,73.76428571428572,1,0,1,1,1
0,66,62.5,4136.4,0,0,0,1,True,False,False,1,False,False,True,3,True,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,False,True,False,False,5.5,0,62.672727272727265,False,False,True,0,0,6,6,1.0,2,1,4,1,1.0,0.0,0.5,0.5,4125.0,62.672727272727265,0,0,0,0,0
1,8,29.4,221.9,0,0,0,1,True,False,False,1,True,False,False,1,False,False,True,False,3,0,1,0,1,1,1,0,1,0,1,0,1,0,0,False,False,False,True,0.6666666666666666,0,27.7375,False,True,False,0,1,1,6,0.16666666666666666,0,0,1,1,0.0,1.0,0.5,0.5,235.2,27.7375,1,1,0,0,0
0,41,94.9,3848.0,1,1,1,1,False,True,False,2,True,False,False,1,True,False,False,False,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,True,False,False,False,3.4166666666666665,0,93.85365853658537,True,False,False,1,0,3,7,0.42857142857142855,2,1,1,1,0.0,0.0,1.0,0.3333333333333333,3890.9,93.85365853658537,1,0,2,1,1
1,72,111.65,8022.85,1,0,1,1,False,True,False,2,False,False,True,3,True,False,False,False,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,False,True,False,False,6.0,0,111.42847222222223,True,False,False,1,0,6,7,0.8571428571428571,2,1,3,1,1.0,0.0,1.0,0.6666666666666666,8038.8,111.42847222222223,1,0,1,1,1
0,7,19.9,173.15,0,0,1,0,False,False,True,0,False,True,False,2,False,False,False,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,True,0.5833333333333334,0,24.735714285714288,False,True,False,0,1,0,1,0.0,0,0,0,0,0.5,0.5,0.0,0.3333333333333333,139.29999999999998,24.735714285714288,0,0,0,0,0
0,38,20.45,781.25,1,1,1,0,False,False,True,0,True,False,False,1,False,False,False,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,False,False,False,3.1666666666666665,0,20.55921052631579,False,True,False,0,1,0,1,0.0,0,0,0,0,0.0,0.5,0.0,0.16666666666666666,777.1,20.55921052631579,0,0,2,1,0
0,44,106.05,4510.8,0,0,1,1,False,True,False,2,False,True,False,2,False,False,True,False,3,1,1,1,1,1,1,0,1,1,1,1,1,0,1,True,False,False,False,3.6666666666666665,0,102.51818181818182,True,False,False,1,0,5,7,0.7142857142857143,2,1,3,1,0.5,1.0,1.0,0.8333333333333334,4666.2,102.51818181818182,1,0,0,0,1
0,47,113.45,5317.8,1,1,1,1,False,True,False,2,False,True,False,2,True,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,True,False,False,False,3.9166666666666665,0,113.14468085106384,True,False,False,1,0,7,7,1.0,2,1,4,1,0.5,0.0,1.0,0.5,5332.150000000001,113.14468085106384,1,0,2,1,1
0,53,92.55,4779.45,1,1,1,1,False,True,False,2,True,False,False,1,False,False,True,False,3,0,1,1,1,0,1,1,1,1,1,0,1,0,1,False,True,False,False,4.416666666666667,0,90.17830188679245,True,False,False,1,0,3,7,0.42857142857142855,1,1,2,1,0.0,1.0,1.0,0.6666666666666666,4905.15,90.17830188679245,1,0,2,1,1
0,4,65.6,250.1,1,0,1,0,True,False,False,1,True,False,False,1,False,False,True,False,3,0,1,0,1,1,1,0,1,1,1,0,1,1,1,False,False,False,True,0.3333333333333333,1,62.525,True,False,False,0,0,3,7,0.42857142857142855,1,1,1,1,0.0,1.0,0.5,0.5,262.4,62.525,1,0,1,1,1
1,20,84.35,1745.2,0,0,1,1,False,True,False,2,True,False,False,1,False,False,True,False,3,0,1,0,1,0,1,0,1,1,1,0,1,1,1,False,False,True,False,1.6666666666666667,0,87.26,True,False,False,0,0,2,7,0.2857142857142857,1,1,0,0,0.0,1.0,1.0,0.6666666666666666,1687.0,87.26,0,1,0,0,1
0,2,44.65,74.9,0,0,1,0,True,False,False,1,True,False,False,1,False,False,False,True,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,False,False,False,True,0.16666666666666666,1,37.45,False,False,True,0,0,0,7,0.0,0,0,0,0,0.0,0.5,0.5,0.3333333333333333,89.3,37.45,1,0,0,0,1
1,57,71.1,4140.1,1,0,1,1,True,False,False,1,False,True,False,2,False,True,False,False,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,False,True,False,False,4.75,0,72.63333333333334,True,False,False,0,0,4,7,0.5714285714285714,1,1,2,1,0.5,0.0,0.5,0.3333333333333333,4052.7,72.63333333333334,0,0,1,1,1
1,44,85.15,3670.5,1,0,1,1,False,True,False,2,True,False,False,1,False,False,True,False,3,1,1,1,1,0,1,1,1,0,1,0,1,0,1,True,False,False,False,3.6666666666666665,0,83.42045454545455,True,False,False,0,0,3,7,0.42857142857142855,0,0,3,1,0.0,1.0,1.0,0.6666666666666666,3746.6000000000004,83.42045454545455,1,1,1,1,1
0,24,49.7,1167.8,0,0,1,1,True,False,False,1,True,False,False,1,False,False,False,True,2,0,1,0,1,1,1,0,1,0,1,0,1,0,1,False,False,True,False,2.0,0,48.65833333333333,False,False,True,0,0,1,7,0.14285714285714285,0,0,1,1,0.0,0.5,0.5,0.3333333333333333,1192.8000000000002,48.65833333333333,1,0,0,0,1
0,15,30.2,469.65,1,1,0,1,True,False,False,1,True,False,False,1,True,False,False,False,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,False,False,True,False,1.25,0,31.31,False,True,False,0,1,1,6,0.16666666666666666,0,0,1,1,0.0,0.0,0.5,0.16666666666666666,453.0,31.31,0,0,2,1,0
0,3,25.25,58.9,0,0,0,0,True,False,False,1,True,False,False,1,False,False,True,False,3,0,1,0,1,0,1,0,1,0,1,0,1,0,0,False,False,False,True,0.25,1,19.633333333333333,False,True,False,0,1,0,6,0.0,0,0,0,0,0.0,1.0,0.5,0.5,75.75,19.633333333333333,1,0,0,0,0
